om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc,Nearest Radar Station
622014,2022,11,30,2022-11-30,02:30:00,3,AL,1,0,3,0,0,0.0,0.0,31.339,-88.444,31.3714,-88.1853,15.43,500,2,1,2,129,0,0,0,0,KMOB
622015,2022,11,30,2022-11-30,03:14:00,3,AL,1,0,2,2,2,0.0,0.0,32.4385,-86.3318,32.4758,-86.1688,9.85,700,1,1,1,51,101,51,0,0,KMXX
622016,2022,11,30,2022-11-30,03:38:00,3,AL,1,0,2,0,0,0.0,0.0,32.4892,-86.0017,32.5071,-85.8966,6.26,400,1,1,1,51,0,0,0,0,KMXX
622017,2022,11,30,2022-11-30,05:42:00,3,AL,1,0,0,0,0,0.0,0.0,31.8216,-85.7711,31.8181,-85.7474,1.42,150,1,1,1,109,0,0,0,0,KEOX
622018,2022,11,30,2022-11-30,05:45:00,3,AL,1,0,0,0,0,0.0,0.0,31.6823,-85.7535,31.6881,-85.742,0.79,150,1,1,1,109,0,0,0,0,KEOX
622019,2022,11,30,2022-11-30,06:06:00,3,AL,1,0,0,0,0,0.0,0.0,31.7385,-85.4857,31.7409,-85.3736,6.6,300,1,1,1,5,0,0,0,0,KEOX
622020,2022,11,30,2022-11-30,06:42:00,3,AL,1,0,1,0,0,40000.0,0.0,31.1386,-85.5845,31.1258,-85.5582,1.79,50,1,1,1,61,0,0,0,0,KEOX
622021,2022,11,30,2022-11-30,08:26:00,3,GA,13,0,0,0,0,5000.0,0.0,31.22,-83.99,31.2205,-83.9896,0.04,25,1,1,1,71,0,0,0,0,KTLH
622022,2022,11,30,2022-11-30,08:38:00,3,GA,13,0,-9,0,0,0.0,0.0,31.23,-83.89,31.23,-83.89,0.01,25,1,1,1,71,0,0,0,0,KTLH
621961,2022,11,4,2022-11-04,12:30:00,3,OK,40,0,1,0,0,75000.0,0.0,33.912,-96.458,33.948,-96.425,3.4,40,1,1,1,13,0,0,0,0,KFWS
621962,2022,11,4,2022-11-04,15:16:00,3,TX,48,0,4,11,0,5900000.0,0.0,33.5995,-95.749,34.117,-95.296,44.71,1700,2,0,1,0,0,0,0,0,KFWS
621962,2022,11,4,2022-11-04,15:16:00,3,TX,48,0,4,10,0,5000000.0,0.0,33.5995,-95.749,33.888,-95.4637,25.91,1350,2,1,2,277,0,0,0,0,KFWS
621962,2022,11,4,2022-11-04,15:46:00,3,OK,40,0,2,1,0,900000.0,0.0,33.888,-95.464,34.117,-95.296,18.8,1700,2,1,2,23,0,0,0,0,KSRX
621963,2022,11,4,2022-11-04,16:08:00,3,TX,48,0,1,0,0,20000.0,0.0,32.9545,-95.7928,32.9988,-95.7388,4.38,150,1,1,1,379,223,0,0,0,KFWS
621964,2022,11,4,2022-11-04,16:15:00,3,TX,48,0,2,0,0,1000000.0,0.0,33.0072,-95.7297,33.0397,-95.698,2.9,160,1,1,1,223,0,0,0,0,KFWS
621965,2022,11,4,2022-11-04,16:35:00,3,TX,48,0,2,0,0,3000000.0,0.0,32.108,-96.0044,32.2438,-95.8046,15.05,150,1,1,1,213,0,0,0,0,KFWS
621966,2022,11,4,2022-11-04,16:46:00,3,OK,40,0,2,1,1,300000.0,0.0,34.3908,-94.9909,34.4237,-94.9612,2.83,800,1,1,1,89,0,0,0,0,KSRX
621967,2022,11,4,2022-11-04,16:51:00,3,OK,40,0,1,0,0,70000.0,0.0,34.4578,-94.9439,34.598,-94.843,11.3,1600,1,1,1,89,79,0,0,0,KSRX
621968,2022,11,4,2022-11-04,17:15:00,3,TX,48,0,4,13,0,37000000.0,0.0,33.5047,-95.2418,34.1263,-94.5078,60.23,1056,2,0,1,0,0,0,0,0,KSHV
621968,2022,11,4,2022-11-04,17:15:00,3,TX,48,0,4,7,0,2000000.0,0.0,33.5047,-95.2418,33.8055,-94.9175,27.93,1056,2,1,2,387,0,0,0,0,KSHV
621969,2022,11,4,2022-11-04,17:33:00,3,OK,40,0,1,0,0,75000.0,0.0,34.871,-94.589,34.945,-94.519,6.5,900,1,1,1,79,0,0,0,0,KSRX
621970,2022,11,4,2022-11-04,17:38:00,3,TX,48,0,1,0,0,0.0,0.0,32.9458,-94.8712,32.9701,-94.8461,2.22,350,1,1,1,63,0,0,0,0,KSHV
621968,2022,11,4,2022-11-04,17:44:00,3,OK,40,0,4,6,0,35000000.0,0.0,33.8055,-94.9175,34.1263,-94.5078,32.3,1056,2,1,2,89,0,0,0,0,KSRX
621971,2022,11,4,2022-11-04,17:44:00,3,TX,48,0,3,8,1,5000000.0,0.0,33.0218,-94.8157,33.2064,-94.6241,16.91,650,1,1,1,343,67,0,0,0,KSHV
621972,2022,11,4,2022-11-04,17:53:00,3,AR,5,0,1,0,0,2000.0,0.0,35.829,-94.054,35.901,-93.98,6.5,1000,1,1,1,143,0,0,0,0,KSRX
621973,2022,11,4,2022-11-04,17:58:00,3,AR,5,0,1,0,0,400000.0,0.0,35.019,-94.272,35.097,-94.242,5.8,1000,1,1,1,131,0,0,0,0,KSRX
621974,2022,11,4,2022-11-04,18:17:00,3,TX,48,0,3,0,0,7000000.0,0.0,33.3163,-94.5625,33.506,-94.4142,15.65,800,1,1,1,37,0,0,0,0,KSHV
621975,2022,11,4,2022-11-04,18:20:00,3,AR,5,0,0,0,0,30000.0,0.0,36.115,-93.697,36.132,-93.687,1.3,150,1,1,1,87,0,0,0,0,KSRX
621976,2022,11,4,2022-11-04,18:22:00,3,AR,5,0,-9,0,0,0.0,0.0,35.228,-94.099,35.232,-94.055,2.5,150,1,1,1,131,47,0,0,0,KSRX
621977,2022,11,4,2022-11-04,18:37:00,3,TX,48,0,2,0,0,2000000.0,0.0,32.9829,-94.645,33.1882,-94.4096,19.67,700,1,1,1,67,0,0,0,0,KSHV
621978,2022,11,4,2022-11-04,18:38:00,3,AR,5,0,1,0,0,75000.0,0.0,35.34,-93.913,35.356,-93.859,3.3,350,1,1,1,47,0,0,0,0,KSRX
621979,2022,11,4,2022-11-04,18:41:00,3,AR,5,0,0,0,0,25000.0,0.0,35.37,-93.9,35.375,-93.871,1.7,150,1,1,1,47,0,0,0,0,KSRX
621980,2022,11,4,2022-11-04,18:43:00,3,AR,5,0,1,0,0,0.0,0.0,34.2862,-94.3135,34.3009,-94.2868,1.8,200,1,1,1,113,0,0,0,0,KSRX
621981,2022,11,4,2022-11-04,18:43:00,3,AR,5,0,1,0,0,200000.0,0.0,36.307,-93.489,36.391,-93.377,8.5,1100,1,1,1,15,0,0,0,0,KSGF
621982,2022,11,4,2022-11-04,18:46:00,3,AR,5,0,1,0,0,0.0,0.0,35.416,-93.829,35.428,-93.777,3.1,1100,1,1,1,47,83,47,0,0,KSRX
621983,2022,11,4,2022-11-04,19:37:00,3,AR,5,0,2,0,0,200000.0,0.0,34.0178,-93.9763,34.0988,-93.873,8.14,200,1,1,1,61,0,0,0,0,KSRX
621984,2022,11,4,2022-11-04,19:49:00,3,AR,5,0,1,0,0,0.0,0.0,34.8638,-93.6553,34.9001,-93.6071,3.7,600,1,1,1,149,0,0,0,0,KSRX
621985,2022,11,4,2022-11-04,20:08:00,3,AR,5,0,2,0,0,0.0,0.0,34.2297,-93.6332,34.2476,-93.6141,1.7,75,1,1,1,109,0,0,0,0,KSRX
621986,2022,11,4,2022-11-04,20:15:00,3,AR,5,0,1,0,0,0.0,0.0,35.0074,-93.3366,35.0363,-93.3161,2.3,100,1,1,1,149,0,0,0,0,KSRX
621987,2022,11,4,2022-11-04,21:00:00,3,AR,5,0,1,0,0,0.0,0.0,33.9722,-93.0618,34.0538,-92.9763,7.7,200,1,1,1,19,0,0,0,0,KLZK
621988,2022,11,4,2022-11-04,21:27:00,3,AR,5,0,1,0,0,0.0,0.0,34.268,-92.8255,34.2723,-92.8218,0.4,150,1,1,1,59,0,0,0,0,KLZK
621989,2022,11,4,2022-11-04,21:57:00,3,LA,22,0,0,0,0,3000.0,0.0,32.3166,-93.9581,32.3179,-93.9365,1.26,70,1,1,1,17,0,0,0,0,KSHV
621990,2022,11,4,2022-11-04,22:04:00,3,AR,5,0,2,0,0,0.0,0.0,34.5138,-92.4014,34.5267,-92.3778,1.6,200,1,1,1,125,0,0,0,0,KLZK
621991,2022,11,5,2022-11-05,10:06:00,3,IL,17,0,0,0,0,0.0,0.0,41.7172,-88.5733,41.7674,-88.5499,3.7,100,1,1,1,93,89,0,0,0,KLOT
621992,2022,11,8,2022-11-08,15:40:00,3,CA,6,0,0,0,0,0.0,0.0,38.33,-121.32,38.33,-121.32,0.8,400,1,1,1,67,0,0,0,0,KDDC
622023,2022,12,12,2022-12-12,21:21:00,3,OK,40,0,-9,0,0,0.0,0.0,36.6188,-100.6606,36.629,-100.6426,1.22,50,1,1,1,7,0,0,0,0,KDDC
622024,2022,12,12,2022-12-12,21:38:00,3,OK,40,0,0,0,0,0.0,0.0,36.6843,-100.524,36.6885,-100.5133,0.66,50,1,1,1,7,0,0,0,0,KDDC
622025,2022,12,13,2022-12-13,00:13:00,3,OK,40,0,-9,0,0,0.0,0.0,35.158,-99.91,35.158,-99.91,0.2,40,1,1,1,9,0,0,0,0,KFDR
622026,2022,12,13,2022-12-13,04:24:00,3,OK,40,0,1,0,0,3000.0,0.0,34.523,-97.973,34.525,-97.968,0.32,50,1,1,1,137,0,0,0,0,KFDR
622027,2022,12,13,2022-12-13,04:51:00,3,OK,40,0,2,0,0,75000.0,0.0,34.741,-97.746,34.743,-97.736,0.6,50,1,1,1,51,0,0,0,0,KTLX
622028,2022,12,13,2022-12-13,05:27:00,3,OK,40,0,2,0,0,80000.0,0.0,34.91,-97.318,34.969,-97.271,4.9,300,1,1,1,87,27,0,0,0,KTLX
622029,2022,12,13,2022-12-13,05:35:00,3,TX,48,0,2,0,0,0.0,0.0,32.2965,-98.6678,32.3764,-98.503,11.13,355,1,1,1,133,0,0,0,0,KDYX
622030,2022,12,13,2022-12-13,05:46:00,3,OK,40,0,0,0,0,5000.0,0.0,34.938,-97.116,34.944,-97.11,0.6,30,1,1,1,125,0,0,0,0,KTLX
622031,2022,12,13,2022-12-13,05:55:00,3,OK,40,0,1,0,0,5000.0,0.0,34.511,-97.34,34.553,-97.287,4.2,100,1,1,1,49,0,0,0,0,KTLX
622032,2022,12,13,2022-12-13,06:10:00,3,TX,48,0,0,0,0,0.0,0.0,32.8785,-98.0565,32.8848,-98.0397,1.07,50,1,1,1,367,0,0,0,0,KFWS
622033,2022,12,13,2022-12-13,06:31:00,3,TX,48,0,1,0,0,0.0,0.0,32.5735,-98.138,32.6076,-98.0891,3.7,230,1,1,1,363,0,0,0,0,KFWS
622034,2022,12,13,2022-12-13,06:59:00,3,TX,48,0,2,2,0,0.0,0.0,33.1195,-97.6563,33.2154,-97.5338,9.71,370,1,1,1,497,0,0,0,0,KFWS
622035,2022,12,13,2022-12-13,07:00:00,3,TX,48,0,0,0,0,0.0,0.0,32.7259,-97.8788,32.7289,-97.8672,0.71,50,1,1,1,367,0,0,0,0,KFWS
622036,2022,12,13,2022-12-13,07:34:00,3,TX,48,0,1,0,0,0.0,0.0,32.3331,-98.0242,32.3359,-98.0134,0.66,44,1,1,1,143,0,0,0,0,KFWS
622037,2022,12,13,2022-12-13,07:44:00,3,TX,48,0,0,0,0,30000.0,0.0,33.7232,-97.0697,33.7265,-97.0631,0.44,150,1,1,1,97,0,0,0,0,KFWS
622038,2022,12,13,2022-12-13,08:10:00,3,TX,48,0,0,0,0,50000.0,0.0,32.7693,-97.4337,32.7778,-97.4245,0.81,25,1,1,1,439,0,0,0,0,KFWS
622039,2022,12,13,2022-12-13,08:14:00,3,TX,48,0,1,0,0,1000.0,0.0,32.7945,-97.4096,32.797,-97.4085,0.18,40,1,1,1,439,0,0,0,0,KFWS
622040,2022,12,13,2022-12-13,08:18:00,3,TX,48,0,0,0,0,1000.0,0.0,32.8294,-97.3387,32.8316,-97.3334,0.34,25,1,1,1,439,0,0,0,0,KFWS
622041,2022,12,13,2022-12-13,08:34:00,3,TX,48,0,1,0,0,0.0,0.0,32.8863,-97.2055,32.9041,-97.1819,1.85,40,1,1,1,439,0,0,0,0,KFWS
622042,2022,12,13,2022-12-13,08:42:00,3,TX,48,0,1,5,0,0.0,0.0,32.9282,-97.1016,32.9587,-97.0628,3.11,150,1,1,1,439,0,0,0,0,KFWS
622043,2022,12,13,2022-12-13,08:49:00,3,TX,48,0,1,0,0,0.0,0.0,32.965,-97.044,32.9747,-97.0381,0.75,100,1,1,1,439,0,0,0,0,KFWS
622044,2022,12,13,2022-12-13,09:47:00,3,TX,48,0,2,2,0,0.0,0.0,33.2981,-96.4287,33.4412,-96.1858,17.61,225,1,1,1,85,147,0,0,0,KFWS
622045,2022,12,13,2022-12-13,10:12:00,3,TX,48,0,1,0,0,0.0,0.0,33.3566,-96.1333,33.4217,-96.0528,6.6,50,1,1,1,231,147,0,0,0,KFWS
622046,2022,12,13,2022-12-13,10:45:00,3,TX,48,0,2,0,0,0.0,0.0,33.6144,-95.8268,33.6895,-95.6763,10.21,200,1,1,1,277,0,0,0,0,KFWS
622047,2022,12,13,2022-12-13,15:38:00,3,TX,48,0,2,0,0,85000.0,0.0,32.3323,-94.2154,32.4211,-94.0992,9.15,460,1,1,1,365,203,0,0,0,KSHV
622048,2022,12,13,2022-12-13,16:36:00,3,LA,22,0,2,2,2,500000.0,0.0,32.221,-94.0102,32.2569,-93.969,3.46,700,1,1,1,17,0,0,0,0,KSHV
622049,2022,12,13,2022-12-13,20:23:00,3,LA,22,0,3,14,0,1200000.0,0.0,32.772,-92.4683,32.8477,-92.3409,9.06,500,1,1,1,111,0,0,0,0,KSHV
622050,2022,12,13,2022-12-13,22:26:00,3,LA,22,0,1,0,0,40000.0,0.0,31.0599,-92.5369,31.0927,-92.511,2.74,100,1,1,1,79,0,0,0,0,KPOE
622051,2022,12,13,2022-12-13,22:31:00,3,LA,22,0,1,0,0,75000.0,0.0,31.1208,-92.4855,31.2095,-92.4185,7.3,150,1,1,1,79,0,0,0,0,KPOE
622052,2022,12,13,2022-12-13,23:11:00,3,MS,28,0,2,3,0,3200000.0,300000.0,32.97,-90.84,32.98,-90.82,1.06,250,1,1,1,125,0,0,0,0,KJAN
622053,2022,12,13,2022-12-13,23:21:00,3,MS,28,0,2,0,0,412000.0,40000.0,32.6,-91.0,32.7,-90.87,10.26,400,1,1,1,55,125,0,0,0,KJAN
622054,2022,12,13,2022-12-13,23:56:00,3,MS,28,0,1,0,0,115000.0,50000.0,33.24,-90.5,33.27,-90.46,3.15,200,1,1,1,53,0,0,0,0,KJAN
622055,2022,12,14,2022-12-14,01:04:00,3,MS,28,0,0,0,0,0.0,5000.0,33.12,-90.19,33.19,-90.14,5.91,100,1,1,1,51,0,0,0,0,KJAN
622056,2022,12,14,2022-12-14,05:16:00,3,MS,28,0,0,0,0,0.0,5000.0,32.08,-90.32,32.09,-90.31,0.8,70,1,1,1,49,0,0,0,0,KJAN
622057,2022,12,14,2022-12-14,09:25:00,3,LA,22,0,-9,0,0,0.0,0.0,30.7663,-92.2172,30.7663,-92.2172,0.01,1,1,1,1,39,0,0,0,0,KPOE
622058,2022,12,14,2022-12-14,10:49:00,3,LA,22,0,2,16,0,500000.0,0.0,29.9533,-91.8382,30.0009,-91.7708,5.2,300,1,1,1,45,0,0,0,0,KLCH
622059,2022,12,14,2022-12-14,10:52:00,3,LA,22,0,-9,0,0,0.0,0.0,29.9523,-91.8281,29.955,-91.8267,0.2,10,1,1,1,45,0,0,0,0,KLCH
622060,2022,12,14,2022-12-14,12:10:00,3,LA,22,0,1,0,0,5000.0,0.0,30.5782,-90.3747,30.6225,-90.3251,4.25,50,1,1,1,105,0,0,0,0,KLIX
622061,2022,12,14,2022-12-14,14:21:00,3,LA,22,0,2,8,1,250000.0,0.0,29.9916,-90.4992,30.0342,-90.4375,4.72,75,1,1,1,89,0,0,0,0,KLIX
622062,2022,12,14,2022-12-14,15:02:00,3,LA,22,0,0,0,0,100000.0,0.0,29.5651,-90.7226,29.5823,-90.7041,1.63,50,1,1,1,109,0,0,0,0,KLIX
622063,2022,12,14,2022-12-14,15:17:00,3,AL,1,0,1,0,0,0.0,0.0,32.3698,-88.2732,32.4133,-88.2201,4.4,225,1,1,1,119,0,0,0,0,KGWX
622064,2022,12,14,2022-12-14,15:49:00,3,LA,22,0,2,10,0,150000000.0,0.0,29.8773,-90.1239,29.9668,-89.9804,10.59,200,1,1,1,51,71,87,0,0,KLIX
622065,2022,12,14,2022-12-14,15:57:00,3,MS,28,0,0,0,0,5000.0,0.0,30.725,-89.3626,30.738,-89.3502,1.16,50,1,1,1,109,0,0,0,0,KLIX
622066,2022,12,14,2022-12-14,17:40:00,3,AL,1,0,2,0,0,0.0,0.0,31.68,-88.214,31.7201,-88.182,3.36,140,1,1,1,129,23,0,0,0,KMOB
622067,2022,12,14,2022-12-14,17:49:00,3,AL,1,0,2,0,0,0.0,0.0,31.7296,-88.1707,31.7489,-88.1505,1.79,120,1,1,1,23,0,0,0,0,KMOB
622068,2022,12,14,2022-12-14,17:52:00,3,MS,28,0,1,0,0,0.0,0.0,30.3908,-88.9702,30.4163,-88.9451,2.31,100,1,1,1,47,0,0,0,0,KMOB
622069,2022,12,14,2022-12-14,18:54:00,3,FL,12,0,0,0,0,0.0,0.0,30.07,-84.92,30.12,-84.905,3.57,25,1,1,1,77,0,0,0,0,KTLH
622070,2022,12,14,2022-12-14,19:54:00,3,FL,12,0,0,0,0,0.0,0.0,29.9233,-84.7343,29.9281,-84.7338,0.33,210,1,1,1,37,0,0,0,0,KTLH
622071,2022,12,14,2022-12-14,20:29:00,3,FL,12,0,1,0,0,50000.0,0.0,30.053,-84.548,30.114,-84.484,5.69,75,1,1,1,129,0,0,0,0,KTLH
622072,2022,12,14,2022-12-14,20:55:00,3,FL,12,0,0,0,0,0.0,0.0,30.678,-86.029,30.7,-86.02,1.61,25,1,1,1,131,0,0,0,0,KEVX
622073,2022,12,14,2022-12-14,21:14:00,3,FL,12,0,0,0,0,0.0,0.0,30.274,-84.348,30.292,-84.334,1.5,25,1,1,1,129,0,0,0,0,KTLH
622074,2022,12,15,2022-12-15,04:27:00,3,GA,13,0,2,0,0,1000000.0,0.0,31.3039,-83.9463,31.329,-83.9309,1.96,280,1,1,1,71,0,0,0,0,KTLH
622075,2022,12,15,2022-12-15,11:16:00,3,LA,22,0,1,0,0,20000.0,0.0,30.112,-91.639,30.113,-91.638,0.09,50,1,1,1,99,0,0,0,0,KLCH
622076,2022,12,15,2022-12-15,14:48:00,3,FL,12,0,1,0,0,100000.0,0.0,28.431,-82.4729,28.4681,-82.3088,10.3,100,1,1,1,101,53,0,0,0,KTBW
622077,2022,12,15,2022-12-15,16:01:00,3,FL,12,0,1,2,0,500000.0,0.0,27.7744,-82.7345,27.782,-82.705,1.88,100,1,1,1,103,0,0,0,0,KTBW
622078,2022,12,15,2022-12-15,19:15:00,3,FL,12,0,0,0,0,0.0,0.0,27.07,-82.22,27.0724,-82.2132,0.14,100,1,1,1,115,0,0,0,0,KTBW
622079,2022,12,29,2022-12-29,16:08:00,3,TX,48,0,1,0,0,15000.0,0.0,30.584,-94.2611,30.59,-94.26,0.42,75,1,1,1,457,0,0,0,0,KLCH
622080,2022,12,30,2022-12-30,06:52:00,3,MS,28,0,1,0,0,52000.0,48000.0,31.38,-90.55,31.39,-90.41,8.29,100,1,1,1,85,0,0,0,0,KJAN
620968,2022,1,15,2022-01-15,23:22:00,3,FL,12,0,1,0,0,75000.0,0.0,29.7986,-84.6027,29.8282,-84.5745,2.65,50,1,1,1,37,0,0,0,0,KTLH
620969,2022,1,16,2022-01-16,05:37:00,3,FL,12,0,1,0,0,500000.0,0.0,26.8299,-82.2635,26.8412,-82.2542,0.97,50,1,1,1,15,0,0,0,0,KTBW
620970,2022,1,16,2022-01-16,06:15:00,3,FL,12,0,1,0,0,150000.0,0.0,26.9185,-82.2206,26.9262,-82.2187,0.54,50,1,1,1,15,0,0,0,0,KTBW
620971,2022,1,16,2022-01-16,06:32:00,3,FL,12,0,2,0,0,10000000.0,0.0,26.4817,-81.986,26.5616,-81.9159,7.01,125,1,1,1,71,0,0,0,0,KTBW
620972,2022,1,16,2022-01-16,08:04:00,3,FL,12,0,0,0,0,0.0,0.0,26.62,-82.0,26.625,-81.995,0.46,50,1,1,1,71,0,0,0,0,KTBW
620973,2022,1,16,2022-01-16,08:07:00,3,FL,12,0,0,1,0,20000.0,0.0,26.02,-81.767,26.16,-81.59,15.0,75,1,1,1,21,0,0,0,0,KAMX
620974,2022,1,16,2022-01-16,09:53:00,3,FL,12,0,0,0,0,0.0,0.0,25.86,-81.41,25.91,-81.34,5.5,75,1,1,1,21,0,0,0,0,KAMX
620938,2022,1,1,2022-01-01,09:21:00,3,KY,21,0,2,0,0,600000.0,0.0,36.85,-87.4601,36.8457,-87.48,1.14,125,1,1,1,47,0,0,0,0,KHPX
620939,2022,1,1,2022-01-01,10:52:00,3,KY,21,0,0,0,0,0.0,0.0,37.377,-85.986,37.381,-85.982,0.35,50,1,1,1,99,0,0,0,0,KLVX
620940,2022,1,1,2022-01-01,11:16:00,3,KY,21,0,0,0,0,3000.0,0.0,36.6975,-87.0981,36.74,-87.01,5.88,100,1,1,1,219,141,0,0,0,KHPX
620941,2022,1,1,2022-01-01,11:22:00,3,KY,21,0,1,0,0,0.0,0.0,37.373,-85.385,37.409,-85.278,6.38,100,1,1,1,217,0,0,0,0,KLVX
620942,2022,1,1,2022-01-01,11:49:00,3,KY,21,0,1,0,0,0.0,0.0,37.574,-85.234,37.576,-85.23,0.26,50,1,1,1,155,0,0,0,0,KLVX
620943,2022,1,1,2022-01-01,11:52:00,3,KY,21,0,0,0,0,0.0,0.0,36.943,-86.445,36.944,-86.438,0.39,75,1,1,1,227,0,0,0,0,KOHX
620944,2022,1,1,2022-01-01,12:00:00,3,KY,21,0,1,0,0,0.0,0.0,37.373,-85.385,37.409,-85.278,6.38,350,1,1,1,217,0,0,0,0,KLVX
620945,2022,1,1,2022-01-01,12:17:00,3,KY,21,0,1,0,0,0.0,0.0,37.043,-85.991,37.102,-85.814,10.57,150,1,1,1,9,0,0,0,0,KLVX
620946,2022,1,1,2022-01-01,12:49:00,3,KY,21,0,1,0,0,0.0,0.0,37.797,-84.207,37.806,-84.177,1.75,125,1,1,1,151,0,0,0,0,KJKL
620947,2022,1,1,2022-01-01,12:59:00,3,KY,21,0,1,0,0,40000.0,10000.0,37.827,-84.101,37.835,-84.084,1.1,140,1,1,1,65,0,0,0,0,KJKL
620948,2022,1,1,2022-01-01,16:04:00,3,AL,1,0,1,0,0,50000.0,0.0,34.9631,-87.1858,35.0459,-86.9145,16.67,150,2,0,1,0,0,0,0,0,KHTX
620948,2022,1,1,2022-01-01,16:04:00,3,AL,1,0,1,0,0,0.0,0.0,34.9631,-87.1858,34.9968,-87.0996,5.52,150,2,1,2,83,0,0,0,0,KHTX
620948,2022,1,1,2022-01-01,16:11:00,3,TN,47,0,1,0,0,50000.0,0.0,34.9969,-87.1023,35.0459,-86.9145,11.15,150,2,1,2,55,0,0,0,0,KHTX
620949,2022,1,1,2022-01-01,18:03:00,3,AL,1,0,0,0,0,0.0,0.0,34.7161,-87.6413,34.7246,-87.6063,2.09,60,1,1,1,33,0,0,0,0,KGWX
620950,2022,1,1,2022-01-01,18:15:00,3,AL,1,0,0,1,0,0.0,0.0,34.9468,-86.5983,34.978,-86.4343,9.55,30,1,1,1,89,0,0,0,0,KHTX
620951,2022,1,1,2022-01-01,19:24:00,3,AL,1,0,0,0,0,1000.0,0.0,34.5748,-86.7943,34.5901,-86.7325,3.68,150,1,1,1,83,89,0,0,0,KHTX
620952,2022,1,2,2022-01-02,13:02:00,3,FL,12,0,0,0,0,50000.0,0.0,30.7388,-86.1598,30.7404,-86.1587,0.13,85,1,1,1,131,0,0,0,0,KEVX
620953,2022,1,2,2022-01-02,16:27:00,3,GA,13,0,0,0,0,0.0,0.0,31.8658,-83.3347,31.8709,-83.3282,0.52,100,1,1,1,315,0,0,0,0,KJGX
620954,2022,1,2,2022-01-02,18:00:00,3,GA,13,0,0,0,0,0.0,0.0,32.197,-82.4034,32.1995,-82.3968,0.42,100,1,1,1,279,0,0,0,0,KJGX
620955,2022,1,3,2022-01-03,06:21:00,3,NC,37,0,0,0,0,100000.0,0.0,35.3957,-78.6977,35.3895,-78.7094,0.79,75,1,1,1,85,0,0,0,0,KRAX
620956,2022,1,3,2022-01-03,06:36:00,3,NC,37,0,1,0,0,1500000.0,0.0,35.2145,-78.3624,35.2154,-78.3606,0.12,75,1,1,1,163,0,0,0,0,KRAX
620957,2022,1,8,2022-01-08,15:55:00,3,TX,48,0,0,0,0,50000.0,0.0,29.9387,-95.339,29.9453,-95.3282,0.79,30,1,1,1,201,0,0,0,0,KHGX
620958,2022,1,8,2022-01-08,16:22:00,3,TX,48,0,0,0,0,0.0,0.0,30.0425,-94.9065,30.0425,-94.9065,0.14,20,1,1,1,291,0,0,0,0,KHGX
620959,2022,1,8,2022-01-08,21:40:00,3,TX,48,0,0,0,0,50000.0,0.0,30.3912,-95.6873,30.398,-95.6874,0.47,200,1,1,1,339,0,0,0,0,KHGX
620960,2022,1,8,2022-01-08,23:55:00,3,TX,48,0,0,0,0,70000.0,0.0,29.7911,-95.5288,29.813,-95.5262,1.1,40,1,1,1,201,0,0,0,0,KHGX
620961,2022,1,9,2022-01-09,01:17:00,3,TX,48,0,1,0,0,300000.0,0.0,29.97,-95.27,29.9985,-95.2542,2.18,40,1,1,1,201,0,0,0,0,KHGX
620962,2022,1,9,2022-01-09,01:25:00,3,TX,48,0,1,0,0,200000.0,0.0,30.0249,-95.2359,30.0548,-95.2231,2.24,75,1,1,1,201,0,0,0,0,KHGX
620963,2022,1,9,2022-01-09,04:42:00,3,LA,22,0,1,0,0,11000.0,0.0,31.3286,-93.4226,31.3309,-93.4195,0.24,100,1,1,1,85,0,0,0,0,KPOE
620964,2022,1,9,2022-01-09,04:53:00,3,LA,22,0,2,6,0,1500000.0,0.0,31.4132,-93.3238,31.4535,-93.2862,3.56,900,1,1,1,85,0,0,0,0,KPOE
620965,2022,1,9,2022-01-09,16:37:00,3,AL,1,0,0,0,0,0.0,0.0,31.894,-86.085,31.897,-86.08,0.36,100,1,1,1,109,0,0,0,0,KMXX
620966,2022,1,9,2022-01-09,16:47:00,3,AL,1,0,0,0,0,0.0,0.0,31.5063,-86.9244,31.5085,-86.8861,2.3,25,1,1,1,35,0,0,0,0,KEVX
620967,2022,1,9,2022-01-09,17:20:00,3,AL,1,0,0,0,0,0.0,0.0,31.5312,-86.7063,31.5342,-86.6897,1.0,25,1,1,1,13,0,0,0,0,KEVX
620980,2022,2,17,2022-02-17,16:14:00,3,AL,1,0,1,0,0,0.0,0.0,33.595,-87.541,33.628,-87.498,3.37,475,1,1,1,125,57,0,0,0,KGWX
620981,2022,2,17,2022-02-17,16:53:00,3,AL,1,0,1,0,0,0.0,0.0,33.645,-87.0,33.686,-86.937,4.65,1100,1,1,1,73,0,0,0,0,KBMX
620982,2022,2,17,2022-02-17,18:08:00,3,AL,1,0,1,0,0,0.0,0.0,33.4284,-86.6744,33.551,-86.512,12.64,400,1,1,1,117,73,115,0,0,KBMX
620983,2022,2,22,2022-02-22,05:24:00,3,AR,5,0,0,0,0,0.0,0.0,35.7138,-90.7422,35.7285,-90.6956,2.81,50,1,1,1,31,0,0,0,0,KNQA
620984,2022,2,22,2022-02-22,06:28:00,3,KY,21,0,0,0,0,50000.0,0.0,36.5285,-89.0568,36.5384,-89.055,0.69,100,1,1,1,75,0,0,0,0,KPAH
